Type,Strategy,Price,Tick Time,Signal Time,Confirm Time,Result,Digit,Desc,RSI,ADX,BBW,Intensity,Epsilon,Accel,SLow,SHigh,Trend,Dir,Streak,Mean,Std,Conf RSI,Conf ADX,Conf BBW,Conf Int,Conf Eps,Conf Accel,Conf SLow,Conf SHigh
TICK,unleashed,7895.40,1775165054,,,-,,,42.857142857115015,15.076249229762851,0.3226144875943379,0.9295936131548437,2,0.04,0.0009214216630706652,0.0010931925777423693,7895.352237571312,1,1,0.0010073071204065173,0.00008588545733585211,,,,,,,,
TICK,unleashed,7895.30,1775165055,,,-,,,42.857142857142854,15.019782448045095,0.32645909670175605,1.064036319695506,-2,0,0.0009213977281908054,0.001092674717868216,7895.337312550937,-1,1,0.0010070362230295107,0.0000856384948387052,,,,,,,,
TICK,unleashed,7895.20,1775165056,,,-,,,42.857142857142854,14.967349007878608,0.3835757142756178,0.9421375137443856,0,0,0.0009233853847334102,0.00109248026280973,7895.298080393526,-1,2,0.00100793282377157,0.00008454743903815987,,,,,,,,
TICK,unleashed,7895.30,1775165057,,,-,,,42.857142857142854,14.918660813438299,0.3812432062453038,1.047655343865084,2,0,0.0009242457442933855,0.0010884378908578695,7895.298628852519,1,1,0.0010063418175756274,0.00008209607328224196,,,,,,,,
TICK,unleashed,7895.40,1775165058,,,-,,,50,13.853042183906991,0.2887069042158086,0.923511289612025,0,0,0.0009249603156331148,0.0010883895331595306,7895.327592037514,1,2,0.0010066749243963227,0.0000817146087632079,,,,,,,,
TICK,unleashed,7895.30,1775165059,,,-,,,50,12.863539170770778,0.2826802258234796,1.0844643392932682,-2,0,0.0009250212937167138,0.0010877661996379544,7895.319708598225,-1,1,0.001006393746677334,0.00008137245296062028,,,,,,,,
TICK,unleashed,7895.20,1775165060,,,-,,,42.857142857142854,12.965123107552456,0.2966465668061499,0.9149602887692951,0,-0.04,0.0009252703770470992,0.001087751504387261,7895.2855061415885,-1,2,0.0010065109407171801,0.00008124056367008085,,,,,,,,
TICK,unleashed,7895.30,1775165061,,,-,,,42.857142857142854,13.059451048849729,0.29159519000485934,1.062600189736104,2,0.04,0.0009269091228225094,0.0010890188445885033,7895.289647243992,1,1,0.0010079639837055063,0.00008105486088299697,,,,,,,,
TICK,unleashed,7895.40,1775165062,,,-,,,50,12.126633116789034,0.2835465803361775,0.9194614830453658,0,0.04,0.0009255253636715926,0.0010860025051091903,7895.321176602851,1,2,0.0010057639343903915,0.00008023857071879885,,,,,,,,
TICK,unleashed,7895.30,1775165063,,,-,,,50,11.260445037018387,0.28074977788629935,1.1072038954920478,-2,-0.04,0.0009259392458705012,0.0010878403178123104,7895.315126144893,-1,1,0.0010068897818414058,0.00008095053597090456,,,,,,,,
TICK,unleashed,7895.40,1775165064,,,-,,,57.14285714286642,11.476535697640847,0.3036560862629078,0.9307941541130385,2,0,0.0009251900549658315,0.0010876292176749262,7895.339375817781,1,1,0.0010064096363203788,0.00008121958135454733,,,,,,,,
TICK,unleashed,7895.30,1775165065,,,-,,,50,10.656783147809358,0.2892344875697995,1.0470297001734301,-2,0,0.0009254070340539009,0.001088099694345319,7895.328125584128,-1,1,0.00100675336419961,0.00008134633014570903,,,,,,,,
TICK,unleashed,7895.20,1775165066,,,-,,,42.857142857133574,10.915992514803893,0.2895948668599908,0.9274434526494717,0,0,0.0009246068396738897,0.0010878889856764467,7895.291518274377,-1,2,0.0010062479126751681,0.00008164107300127847,,,,,,,,
TICK,unleashed,7895.10,1775165067,,,-,,,42.857142857133574,11.156686927013103,0.40513544307684396,1.0224186022180144,0,-0.04,0.0009244695957102259,0.0010875497297484057,7895.236798767412,-1,3,0.0010060096627293159,0.00008154006701908995,,,,,,,,
TICK,unleashed,7895.20,1775165068,,,-,,,42.857142857133574,11.38018888120737,0.4553613491802206,0.9950212588269517,2,0,0.0009250576736965685,0.001087842915801222,7895.226284833866,1,1,0.0010064502947488953,0.00008139262105232676,,,,,,,,
TICK,unleashed,7895.30,1775165069,,,-,,,50,10.567318246835415,0.37122908668156,1.0570117498941796,0,0.04,0.0009250455500940019,0.0010877641137809486,7895.247346309905,1,2,0.0010064048319374753,0.00008135928184347337,,,,,,,,
TICK,unleashed,7895.20,1775165070,,,-,,,50,9.812509800632885,0.38800164443420976,0.9303707199143818,-2,-0.04,0.0009255990838824012,0.0010877553535710307,7895.233818792789,-1,1,0.0010066772187267159,0.00008107813484431471,,,,,,,,
TICK,unleashed,7895.30,1775165071,,,-,,,50,9.111616243444821,0.366569655737963,1.0412652733672978,2,0.04,0.000925513019978391,0.001086827756084021,7895.252727709134,1,1,0.001006170388031206,0.00008065736805281496,,,,,,,,
TICK,unleashed,7895.20,1775165072,,,-,,,42.857142857142854,9.481194675035496,0.38253270176556503,0.9093023350123826,-2,0,0.0009248791952184065,0.0010868024965375832,7895.2376626493815,-1,1,0.0010058408458779949,0.00008096165065958836,,,,,,,,
TICK,unleashed,7895.10,1775165073,,,-,,,42.857142857142854,9.824374647226838,0.3830350577488042,1.0925198587872738,0,0,0.0009248735449432814,0.001087187896652501,7895.198330463844,-1,2,0.0010060307207978912,0.00008115717585460985,,,,,,,,
TICK,unleashed,7895.20,1775165074,,,-,,,50,9.12263360099635,0.38100863333825136,0.9678728634619338,2,0,0.000925599611091218,0.0010873313760311602,7895.198807474174,1,1,0.001006465493561189,0.00008086588246997106,,,,,,,,
TICK,unleashed,7895.30,1775165075,,,-,,,50,8.471016915210896,0.2888317181817648,0.7726096738005807,0,0,0.0009198362204553065,0.0010875498197870067,7895.22771962441,1,2,0.0010036930201211566,0.00008385679966585012,,,,,,,,
TICK,unleashed,7895.40,1775165076,,,-,,,50,7.865944278410118,0.38742865570597534,1.31267532028314,0,0.04,0.0009188179355772872,0.001096720203650689,7895.276942588865,1,3,0.0010077690696139881,0.00008895113403670091,,,,,,,,
TICK,unleashed,7895.50,1775165077,,,-,,,57.14285714285714,8.324499278931844,0.5705937175985396,1.0904294763898812,0,0,0.000918829493564077,0.0010964644454196986,7895.34067327776,1,4,0.0010076469694918879,0.00008881747592781083,,,,,,,,
TICK,unleashed,7895.40,1775165078,,,-,,,50,7.72989218757957,0.5625360438447115,0.9625713509978217,-2,0,0.0009192477009131239,0.0010965769556374036,7895.357623769829,-1,1,0.0010079123282752637,0.00008866462736213983,,,,,,,,
TICK,unleashed,7895.30,1775165079,,,-,,,50,7.177757031323886,0.4982742823438018,1.0072586651789395,0,0,0.0009188833735413336,0.0010951707963494752,7895.341159835592,-1,2,0.0010070270849454044,0.00008814371140407074,,,,,,,,
TICK,unleashed,7895.40,1775165080,,,-,,,57.14285714285714,7.685468263780343,0.5294540454128048,0.9716457440331456,2,0,0.0009198212770533141,0.0010953691847382582,7895.357971311138,1,1,0.0010075952308957862,0.0000877739538424721,,,,,,,,
TICK,unleashed,7895.50,1775165081,,,-,,,64.28571428570501,9.177322571468178,0.5760731670156879,1.0359728828697412,0,0,0.0009197851510580478,0.0010952737340945186,7895.398550936527,1,2,0.0010075294425762832,0.00008774429151823539,,,,,,,,
TICK,unleashed,7895.40,1775165082,,,-,,,57.142857142847866,9.542207693913003,0.5776665470185068,0.9241404341306171,-2,-0.04,0.0009202250815741262,0.0010952739593258582,7895.398964954662,-1,1,0.0010077495204499922,0.00008752443887586594,,,,,,,,
TICK,unleashed,7895.50,1775165083,,,-,,,57.142857142847866,9.881029593326053,0.5735201816225346,1.0928525030816276,2,0,0.0009202231046458556,0.0010953725434107871,7895.427832110472,1,1,0.0010077978240283214,0.00008757471938246579,,,,,,,,
TICK,unleashed,7895.60,1775165084,,,-,,,64.2857142857282,11.216058091763935,0.5133886075708098,0.914527660410204,0,0.04,0.000919581126029538,0.0010952906136280018,7895.477022936051,1,2,0.0010074358698287699,0.00008785474379923188,,,,,,,,
TICK,unleashed,7895.50,1775165085,,,-,,,57.142857142847866,11.435319248473348,0.4189826447494468,1.0571022515662334,-2,0,0.0009195572097564097,0.00109515455695941,7895.4835878114645,-1,1,0.00100735588335791,0.00008779867360150024,,,,,,,,
TICK,unleashed,7895.60,1775165086,,,-,,,64.2857142857282,12.659327057257853,0.4189265042434533,0.9260240956612243,2,0,0.0009193992847109306,0.0010951368067090524,7895.5168484367605,1,1,0.0010072680457099915,0.00008786876099906088,,,,,,,,
TICK,unleashed,7895.50,1775165087,,,-,,,64.28571428568644,13.795905736837499,0.3973292318005734,1.076772665529226,-2,-0.04,0.0009196787961114278,0.0010960574659994978,7895.512034597687,-1,1,0.0010078681310554628,0.00008818933494403501,,,,,,,,
TICK,unleashed,7895.60,1775165088,,,-,,,64.28571428570964,14.851300225021912,0.4492034270511834,0.9404675764334075,2,0.04,0.0009196637310389131,0.0010960545449752654,7895.537167569776,1,1,0.0010078591380070893,0.00008819540696817618,,,,,,,,
TICK,unleashed,7895.70,1775165089,,,-,,,64.28571428568644,15.831309392618412,0.5318349549176024,1.0623149319063256,0,0,0.0009196860918472343,0.0010961688646535267,7895.583691121268,1,2,0.0010079274782503805,0.0000882413864031462,,,,,,,,
TICK,unleashed,7895.60,1775165090,,,-,,,57.142857142875705,15.720909742127914,0.42904202062451124,0.927228852689515,-2,-0.04,0.00091911051193,0.0010960373912607545,7895.588350800906,-1,1,0.0010075739515953773,0.00008846343966537724,,,,,,,,
TICK,unleashed,7895.50,1775165091,,,-,,,50,14.597987617690206,0.3267246471450514,1.0231783318923549,0,0,0.0009189386822501626,0.0010955963551363146,7895.563107714932,-1,2,0.0010072675186932386,0.00008832883644307599,,,,,,,,
TICK,unleashed,7895.40,1775165092,,,-,,,50,13.555274216426621,0.3492135350369114,0.933068531068537,0,-0.04,0.0009190812591119833,0.001095611441771541,7895.516505510665,-1,3,0.001007346350441762,0.00008826509132977887,,,,,,,,
TICK,unleashed,7895.50,1775165093,,,-,,,57.14285714283858,13.607448507087373,0.3568760190519213,1.1005623335257808,2,0.04,0.0009193892942067136,0.0010970473464859737,7895.511789650474,1,1,0.0010082183203463436,0.00008882902613962998,,,,,,,,
TICK,unleashed,7895.60,1775165094,,,-,,,57.14285714286642,13.655896062704906,0.32666049066625064,0.9091188541665466,0,0,0.0009190583696954112,0.0010970359403589408,7895.536992607482,1,2,0.001008047155027176,0.00008898878533176478,,,,,,,,
TICK,unleashed,7895.50,1775165095,,,-,,,50,12.680474915368842,0.33599669533080595,0.975434694916002,-2,-0.04,0.0009183513677688478,0.0010952110673994105,7895.526423291058,-1,1,0.001006781217584129,0.00008842984981528133,,,,,,,,
TICK,unleashed,7895.40,1775165096,,,-,,,50,11.774726707128211,0.40127415716266807,0.989307228679751,0,0,0.0009199552449954239,0.0010955257087179157,7895.490302350755,-1,2,0.0010077404768566698,0.00008778523186124594,,,,,,,,
TICK,unleashed,7895.50,1775165097,,,-,,,50,10.933674799476195,0.3891240496560443,1.109976485365771,2,0.04,0.0009200267015086372,0.0010950724883027705,7895.493073107682,1,1,0.0010075495949057039,0.0000875228933970667,,,,,,,,
TICK,unleashed,7895.60,1775165098,,,-,,,50,10.15269802808504,0.3609023770598573,0.869095424170033,0,0.04,0.000918658194814789,0.0010951571373665541,7895.523623648344,1,2,0.0010069076660906716,0.00008824947127588262,,,,,,,,
TICK,unleashed,7895.70,1775165099,,,-,,,57.14285714283858,10.447913475055904,0.40074903373987336,1.1337211443106927,0,0,0.0009185430330805207,0.0010963405636925715,7895.574016891675,1,3,0.001007441798386546,0.00008889876530602538,,,,,,,,
TICK,unleashed,7895.60,1775165100,,,-,,,50,9.701633941123339,0.4146543452222335,0.9276758625154314,-2,-0.04,0.0009185589549710224,0.0010963420942659214,7895.58144063691,-1,1,0.001007450524618472,0.00008889156964744953,,,,,,,,
TICK,unleashed,7895.50,1775165101,,,-,,,50,9.008660088185957,0.3772247080005364,1.0481568903656193,0,0,0.0009186289124274628,0.0010965364036396993,7895.558171883507,-1,2,0.001007582658033581,0.0000889537456061183,,,,,,,,
TICK,unleashed,7895.40,1775165102,,,-,,,42.857142857124295,9.385592530869204,0.3663808561042077,0.9570630722974248,0,0,0.0009185877722382526,0.0010965215871468425,7895.512979916791,-1,3,0.0010075546796925476,0.00008896690745429495,,,,,,,,
TICK,unleashed,7895.30,1775165103,,,-,,,35.71428571431356,10.75600939090518,0.4760498905680391,1.0626359374261247,0,-0.04,0.000918914163611626,0.0010972832687527001,7895.452128511994,-1,4,0.001008098716182163,0.00008918455257053702,,,,,,,,
TICK,unleashed,7895.40,1775165104,,,-,,,42.857142857124295,11.008131169108484,0.5395523470945072,0.8801830932570305,2,0,0.0009171552441086067,0.0010970839836845353,7895.437234651424,1,1,0.001007119613896571,0.00008996436978796432,,,,,,,,
TICK,unleashed,7895.30,1775165105,,,-,,,42.85714285715214,11.242244248864717,0.5845948535589041,1.1492253665176562,-2,-0.04,0.0009179327973869528,0.0011001309070567534,7895.398024751017,-1,1,0.001009031852221853,0.00009109905483490031,,,,,,,,
TICK,unleashed,7895.20,1775165106,,,-,,,42.85714285715214,11.459634965781218,0.7225074831707065,0.901773423075524,0,0,0.0009165142074726495,0.001099767839138443,7895.341446250726,-1,2,0.0010081410233055462,0.00009162681583289676,,,,,,,,
TICK,unleashed,7895.10,1775165107,,,-,,,35.71428571429499,12.681905937611846,0.9296870936305502,1.0960494118844264,0,0,0.0009165403229414215,0.001100289447045552,7895.272461607662,-1,3,0.0010084148849934867,0.00009187456205206519,,,,,,,,
TICK,unleashed,7895.00,1775165108,,,-,,,28.57142857141001,14.837280003295286,1.1263428341465906,0.8901753450698213,0,0,0.0009160596726448724,0.0011003072124450438,7895.194615434044,-1,4,0.001008183442544958,0.00009212376990008569,,,,,,,,
TICK,unleashed,7895.10,1775165109,,,-,,,35.71428571429499,15.818290615303482,1.1010988075133028,1.1271397529551892,2,0.04,0.0009159930004378951,0.0011009527631378761,7895.167582452888,1,1,0.0010084728817878856,0.0000924798813499905,,,,,,,,
TICK,unleashed,7895.20,1775165110,,,-,,,42.857142857142854,15.708820877475683,0.8551410874548453,0.9022732527593358,0,0,0.0009177606554769864,0.0011006190109000052,7895.176844609206,1,2,0.0010091898331884958,0.00009142917771150948,,,,,,,,
TICK,unleashed,7895.30,1775165111,,,-,,,42.857142857142854,15.607170406635584,0.6189226688059841,1.1146162551221694,0,0.04,0.0009188863963687358,0.0010971148359692272,7895.212031863719,1,3,0.0010080006161689815,0.00008911421980024566,,,,,,,,
TICK,unleashed,7895.40,1775165112,,,-,,,42.857142857105735,15.512780683717937,0.5272894677044581,0.8794883737912499,0,0.04,0.0009181103829612031,0.0010971711613288156,7895.265737045514,1,4,0.0010076407721450094,0.00008953038918380624,,,,,,,,
TICK,unleashed,7895.30,1775165113,,,-,,,35.71428571427644,16.445541247127164,0.5392240151696561,1.0568872913285816,-2,0,0.0009180951688014308,0.0010970952556831287,7895.2755264610805,-1,1,0.0010075952122422798,0.00008950004344084891,,,,,,,,
TICK,unleashed,7895.20,1775165114,,,-,,,35.714285714253236,17.311676056010477,0.516503342482511,0.9836095541749845,0,0,0.0009186235290499072,0.0010973227240542922,7895.2539474722,-1,2,0.0010079731265520996,0.00008934959750219243,,,,,,,,
TICK,unleashed,7895.10,1775165115,,,-,,,35.71428571427644,18.11594409282738,0.4543126924526014,1.025946164784466,0,-0.04,0.0009184860668907364,0.0010969786883172807,7895.209962480143,-1,3,0.0010077323776040085,0.00008924631071327215,,,,,,,,
TICK,unleashed,7895.00,1775165116,,,-,,,35.71428571427644,18.86276441272879,0.48169940352834445,0.9432765715689376,0,-0.04,0.0009189249320777373,0.0010970327114558673,7895.149973200103,-1,4,0.0010079788217668023,0.00008905388968906504,,,,,,,,
TICK,unleashed,7894.90,1775165117,,,-,,,35.714285714253236,19.55624042406913,0.6256220512051837,1.0565328390907012,0,-0.04,0.0009189209168509759,0.001097014019588251,7895.078552285788,-1,5,0.0010079674682196135,0.00008904655136863758,,,,,,,,
TICK,unleashed,7894.80,1775165118,,,-,,,28.57142857142857,21.22059059786011,0.8514579853302187,0.8937797392332257,0,-0.04,0.000918938813489028,0.0010970123407881985,7894.998965918419,-1,6,0.0010079755771386133,0.00008903676364958532,,,,,,,,
TICK,unleashed,7894.90,1775165119,,,-,,,35.714285714253236,21.74565045311964,0.9589969315233771,1.106006164304531,2,0.04,0.0009190270011570087,0.0010964156800521295,7894.970689941727,1,1,0.0010077213406045691,0.00008869433944756042,,,,,,,,
TICK,unleashed,7894.80,1775165120,,,-,,,35.71428571427644,22.23320603300018,1.075349726835237,0.9606368070512893,-2,0,0.000919253138467587,0.0010964848500318583,7894.921921386947,-1,1,0.0010078689942497226,0.00008861585578213562,,,,,,,,
TICK,unleashed,7894.90,1775165121,,,-,,,42.857142857105735,21.66552805105649,1.0424694661756426,1.0083256538297918,2,0.04,0.0009190805108896948,0.0010962142488783974,7894.915658133534,1,1,0.001007647379884046,0.00008856686899435132,,,,,,,,
TICK,unleashed,7895.00,1775165122,,,-,,,50,20.117990333123885,0.8785808000511836,0.9625709589641182,0,0.04,0.0009197531135434161,0.0010963529277249343,7894.939755809668,1,2,0.0010080530206341752,0.00008829990709075912,,,,,,,,
TICK,unleashed,7895.10,1775165123,,,-,,,50,18.680991023615036,0.6314414343417619,1.0632489951035935,0,0.04,0.0009197921239689922,0.0010951257101342263,7894.985539864048,1,3,0.0010074589170516093,0.00008766679308261703,,,,,,,,
TICK,unleashed,7895.00,1775165124,,,-,,,42.857142857142854,18.367042685193553,0.513606250453196,0.9131520758824293,-2,0,0.0009210857696278667,0.0010949452438029758,7894.989671331463,-1,1,0.0010080155067154213,0.00008692973708755457,,,,,,,,
TICK,unleashed,7895.10,1775165125,,,-,,,42.857142857142854,18.07551922808789,0.4990961161842639,1.079486649341073,2,0,0.0009211129713955675,0.0010943344589567528,7895.021193808188,1,1,0.0010077237151761601,0.00008661074378059266,,,,,,,,
TICK,unleashed,7895.00,1775165126,,,-,,,35.71428571429499,18.825227038325185,0.48568328180105846,0.9486954907908929,-2,0,0.0009209844965657867,0.0010942969895917228,7895.015138434421,-1,1,0.0010076407430787547,0.00008665624651296806,,,,,,,,
TICK,unleashed,7895.10,1775165127,,,-,,,42.85714285715214,18.500976127423083,0.5439059625314181,1.040269596629618,2,0,0.0009208674486175239,0.0010933519664089262,7895.039384596015,1,1,0.001007109707513225,0.00008624225889570112,,,,,,,,
TICK,unleashed,7895.00,1775165128,,,-,,,42.85714285715214,18.199885995871128,0.4976635407015885,0.9376208532423794,-2,-0.04,0.0009213057448109451,0.0010933832052193392,7895.028131854297,-1,1,0.001007344475015142,0.000086038730204197,,,,,,,,
TICK,unleashed,7895.10,1775165129,,,-,,,50,16.89989413902319,0.4443719851040095,1.075524456138602,2,0,0.0009213216432986719,0.0010935535019829354,7895.048665610212,1,1,0.0010074375726408036,0.00008611592934213172,,,,,,,,
TICK,unleashed,7895.00,1775165130,,,-,,,50,15.692758843378675,0.3901407860109063,0.9337886514163599,-2,0,0.000921369038348765,0.0010935590563008917,7895.034761150151,-1,1,0.0010074640473248283,0.00008609500897606332,,,,,,,,
TICK,unleashed,7895.10,1775165131,,,-,,,57.142857142875705,15.592255660691011,0.272693188726099,1.0459338797907773,2,0,0.0009212824621053018,0.0010930284741700867,7895.053400821536,1,1,0.0010071554681376942,0.00008587300603239248,,,,,,,,
TICK,unleashed,7895.20,1775165132,,,-,,,64.28571428568644,16.51933944002543,0.26983992490531816,0.8857228981483617,0,0.04,0.0009201614196347883,0.0010930333838715337,7895.095286301097,1,2,0.001006597401753161,0.00008643598211837279,,,,,,,,
TICK,unleashed,7895.30,1775165133,,,-,,,64.28571428570964,17.380202949410705,0.4217754158656571,1.094103346566308,0,0,0.0009207789269528045,0.0010946403280735594,7895.153775929355,1,3,0.001007709627513182,0.00008693070056037747,,,,,,,,
TICK,unleashed,7895.20,1775165134,,,-,,,64.28571428566788,18.179576208119638,0.48705404258152724,0.9606479729927507,-2,0,0.0009215802206628258,0.0010947669388607527,7895.166982806682,-1,1,0.0010081735797617892,0.0000865933590989634,,,,,,,,
TICK,unleashed,7895.30,1775165135,,,-,,,64.28571428569109,18.921851376924106,0.5355022580253778,0.9270025102950611,2,0,0.0009204028817064534,0.0010913800526486835,7895.204987719058,1,1,0.0010058914671775684,0.00008548858547111504,,,,,,,,
TICK,unleashed,7895.20,1775165136,,,-,,,57.14285714282931,18.590698727548,0.5293235596788517,1.0409874753051476,-2,0,0.0009219320624890902,0.0010923089918881113,7895.20356265647,-1,1,0.0010071205271886007,0.00008518846469951053,,,,,,,,
TICK,unleashed,7895.30,1775165137,,,-,,,57.14285714282931,18.283199838841615,0.5227593737205395,1.092332031074852,2,0,0.0009219291536838188,0.0010925276085386774,7895.231116183193,1,1,0.001007228381111248,0.0000852992274274293,,,,,,,,
TICK,unleashed,7895.20,1775165138,,,-,,,57.14285714282931,17.9976651564714,0.4870735287459818,0.9473506616540145,-2,-0.04,0.0009222379347526943,0.0010925762051751508,7895.2222258451375,-1,1,0.0010074070699639226,0.00008516913521122824,,,,,,,,
TICK,unleashed,7895.30,1775165139,,,-,,,57.14285714282931,17.732525808556197,0.43569676280299136,1.02652263838983,2,0,0.0009221212140406049,0.0010922784027415774,7895.244447032241,1,1,0.0010071998083910911,0.00008507859435048621,,,,,,,,
TICK,unleashed,7895.20,1775165140,,,-,,,57.14285714282931,17.486324985492082,0.3872564068822362,0.8856839057087126,-2,0,0.0009207332418800963,0.001092221185018759,7895.2317478801715,-1,1,0.0010064772134494276,0.00008574397156933129,,,,,,,,
TICK,unleashed,7895.10,1775165141,,,-,,,50,16.23730177224265,0.29362304790868127,1.1553075242401851,0,-0.04,0.0009206108008586499,0.0010947661066603603,7895.194105628694,-1,2,0.001007688453759505,0.00008707765290085521,,,,,,,,
TICK,unleashed,7895.20,1775165142,,,-,,,57.14285714283858,16.0979026660594,0.29038849140707546,0.9309289001378656,2,0.04,0.0009210591715019461,0.0010947812004307212,7895.195789734781,1,1,0.0010079201859663337,0.00008686101446438761,,,,,,,,
TICK,unleashed,7895.10,1775165143,,,-,,,50,14.948052475626586,0.35534645157403966,1.0345589681495035,-2,-0.04,0.0009209064831900548,0.0010938350492773348,7895.168421239129,-1,1,0.0010073707662336948,0.00008646428304364007,,,,,,,,
TICK,unleashed,7895.00,1775165144,,,-,,,50,13.88033444165326,0.45512075259817825,0.9427190545590783,0,0,0.0009214879122074336,0.0010938814996757145,7895.120300885092,-1,2,0.001007684705941574,0.00008619679373414041,,,,,,,,
TICK,unleashed,7895.10,1775165145,,,-,,,50,12.88888198153517,0.48332439685022927,1.0682173287477408,2,0,0.0009217506833743347,0.0010946554505261424,7895.114500632209,1,1,0.0010082030669502386,0.00008645238357590386,,,,,,,,
TICK,unleashed,7895.20,1775165146,,,-,,,50,11.968247554282657,0.38084969447458594,0.9374892966553868,0,0.04,0.0009211645214168563,0.0010944601647959618,7895.138929023006,1,2,0.001007812343106409,0.00008664782168955272,,,,,,,,
TICK,unleashed,7895.30,1775165147,,,-,,,50,11.113372728976753,0.3649324679373662,1.027172066755785,0,0.04,0.0009210492769561028,0.0010926549086149868,7895.184949302147,1,3,0.0010068520927855448,0.00008580281582944204,,,,,,,,
TICK,unleashed,7895.20,1775165148,,,-,,,50,10.319560391192699,0.3681422183728218,0.8599086916585251,-2,-0.04,0.0009196429269353689,0.001092824400256006,7895.189249501534,-1,1,0.0010062336635956873,0.0000865907366603185,,,,,,,,
TICK,unleashed,7895.10,1775165149,,,-,,,42.85714285715214,10.602857097942914,0.36086711018236545,1.2254068486258545,0,0,0.0009186112109334952,0.0010972177741855483,7895.1637496439525,-1,2,0.0010079144925595218,0.00008930328162602659,,,,,,,,
TICK,unleashed,7895.00,1775165150,,,-,,,42.85714285715214,10.865918325639543,0.34851399333012256,0.9085601234142753,0,0,0.00091837761629273,0.001097213511445599,7895.116964031395,-1,3,0.0010077955638691646,0.00008941794757643454,,,,,,,,
TICK,unleashed,7894.90,1775165151,,,-,,,35.714285714271796,12.130597628912176,0.4686807773177253,1.0750430518619944,0,-0.04,0.0009183999706665876,0.001097400401976628,7895.054974308139,-1,4,0.0010079001863216078,0.00008950021565502023,,,,,,,,
TICK,unleashed,7894.80,1775165152,,,-,,,35.71428571429499,13.30494269623345,0.6841303035345419,0.9395470998231678,0,-0.04,0.0009191007987319722,0.0010974406057032307,7894.982124505814,-1,5,0.0010082707022176015,0.0000891699034856293,,,,,,,,
TICK,unleashed,7894.90,1775165153,,,-,,,35.714285714253236,14.395405973037741,0.7210715930828768,1.065303051756166,2,0,0.0009191284786894702,0.0010963218394359562,7894.958660361295,1,1,0.0010077251590627132,0.00008859668037324299,,,,,,,,
TICK,unleashed,7894.80,1775165154,,,-,,,35.71428571427644,15.407979015781267,0.8117044668786857,0.9196793897417259,-2,0,0.0009189510479329407,0.0010963083596184696,7894.913328829496,-1,1,0.0010076297037757052,0.00008867865584276449,,,,,,,,
TICK,unleashed,7894.70,1775165155,,,-,,,35.714285714253236,16.348225412617857,0.9769312679831531,1.0231217194059885,0,0,0.0009187450411175762,0.0010956966959108565,7894.852377735355,-1,2,0.0010072208685142164,0.00008847582739664009,,,,,,,,
TICK,unleashed,7894.80,1775165156,,,-,,,35.71428571429499,17.221311352531583,0.9812880829055286,0.9639134938098869,2,0.04,0.000919084907497509,0.0010957989731907678,7894.83741266811,1,1,0.0010074419403441385,0.00008835703284662944,,,,,,,,
TICK,unleashed,7894.90,1775165157,,,-,,,42.857142857115015,17.011625847762897,0.8339696102604363,1.0742565292461312,0,0.04,0.0009191648873672373,0.0010962446907844352,7894.855294762936,1,2,0.0010077047890758362,0.00008853990170859892,,,,,,,,
TICK,unleashed,7894.80,1775165158,,,-,,,42.857142857142854,16.81691787904514,0.643375815041303,0.937952855208523,-2,0,0.0009194490101914708,0.0010962767990478253,7894.839496259239,-1,1,0.001007862904619648,0.00008841389442817727,,,,,,,,
TICK,unleashed,7894.90,1775165159,,,-,,,42.857142857105735,16.636117622383953,0.4431647634100208,1.0400402917355969,2,0,0.0009193211801358282,0.001095534928555099,7894.856783042313,1,1,0.0010074280543454636,0.0000881068742096353,,,,,,,,
TICK,unleashed,7894.80,1775165160,,,-,,,35.71428571427644,17.48863983303132,0.32469373915891253,0.9190988100162741,-2,0,0.0009194211710659439,0.0010955372498819913,7894.840559315937,-1,1,0.0010074792104739676,0.00008805803940802376,,,,,,,,
TICK,unleashed,7894.90,1775165161,,,-,,,35.71428571423466,18.28026760006699,0.2788141191248213,1.085969707707614,2,0.04,0.0009194600767228241,0.0010959898079679585,7894.857542368525,1,1,0.0010077249423453914,0.00008826486562256722,,,,,,,,
TICK,unleashed,7895.00,1775165162,,,-,,,42.857142857133574,17.994942363328835,0.37432218125061484,0.9213874419115529,0,0,0.0009194929048618537,0.0010959914007782074,7894.898244548947,1,2,0.0010077421528200306,0.00008824924795817691,,,,,,,,
TICK,unleashed,7895.10,1775165163,,,-,,,50,16.709589337376777,0.5323528543848958,1.0952729885250856,0,0,0.0009195071574851805,0.001095780488420469,7894.955888963534,1,3,0.0010076438229528247,0.00008813666546764427,,,,,,,,
TICK,unleashed,7895.20,1775165164,,,-,,,57.14285714286642,16.536455405116495,0.7623358327358168,0.9113077702947067,0,0.04,0.0009191465443086881,0.0010957624320524063,7895.025634973952,1,4,0.0010074544881805473,0.00008830794387185914,,,,,,,,
TICK,unleashed,7895.10,1775165165,,,-,,,57.14285714290355,16.375688182308682,0.7963588732703628,1.0907699670738509,-2,-0.04,0.0009192478169488627,0.0010965643657948902,7895.046882124252,-1,1,0.0010079060913718765,0.00008865827442301376,,,,,,,,
TICK,unleashed,7895.00,1775165166,,,-,,,57.14285714286642,16.226404332553265,0.6383744085312109,0.9003229805852313,0,0,0.0009187271940091446,0.0010965596727400924,7895.033487231609,-1,2,0.0010076434333746184,0.00008891623936547385,,,,,,,,
